title,price,location,ambientes,banos,metros_cuadrados,link
Monoambiente En Alquiler Zona Rio,215000.0,"Jujuy 1800, Centro, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1457170989-monoambiente-en-alquiler-zona-rio-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Departamento Monoambiente Con Balcón - Centro,150000.0,"9 De Julio Al 1600, Centro, Rosario, Santa Fe",1,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1943951112-departamento-monoambiente-con-balcon-centro-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Suipacha Al 1100 - Alquiler Departamento 1 Dormitorio En Rosario,200000.0,"Suipacha AL 1100, Rosario, Santa Fe",2,1,29.0,https://departamento.mercadolibre.com.ar/MLA-1943795696-suipacha-al-1100-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Alquiler Departamento Un Dormitorio Zona Universidades Rosario,550000.0,"Av. Francia Al 800, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1944700782-alquiler-departamento-un-dormitorio-zona-universidades-rosario-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Alquiler. Salta Y España !! Balcón Al Frente Y Cocina Separada.,330000.0,"Salta 1735, Centro, Rosario, Santa Fe",4,1,80.0,https://departamento.mercadolibre.com.ar/MLA-1457521925-alquiler-salta-y-espana-balcon-al-frente-y-cocina-separada-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
San Juan Al 700 Alquiler Departamento 1 Dormitorio En Rosario,200000.0,"SAN Juan AL 700, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1457652603-san-juan-al-700-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Departamento - Centro- 2 Dormitorios- Amoblado-alquiler,400000.0,"Maipu Al 1100, Centro, Rosario, Santa Fe",4,1,70.0,https://departamento.mercadolibre.com.ar/MLA-1944759716-departamento-centro-2-dormitorios-amoblado-alquiler-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Departamento En Alquiler 1 Dormitorio Lourdes,300000.0,"Santiago 1400, Centro, Rosario, Santa Fe",1,1,43.0,https://departamento.mercadolibre.com.ar/MLA-1457617603-departamento-en-alquiler-1-dormitorio-lourdes-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
San Juan Al 3000 Alquiler Departamento 1 Dormitorio En Rosario,240000.0,"SAN Juan AL 3000, Rosario, Santa Fe",2,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1457701425-san-juan-al-3000-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Pte Roca Al 1900 Alquiler Monoambiente En Rosario,170000.0,"PTE Roca Al 1900, Rosario, Santa Fe",1,1,23.0,https://departamento.mercadolibre.com.ar/MLA-1945857562-pte-roca-al-1900-alquiler-monoambiente-en-rosario-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Moreno Al 1300 Alquiler Departamento 1 Dormitorio En Rosario,250000.0,"Moreno AL 1300, Centro, Rosario, Santa Fe",2,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1945844106-moreno-al-1300-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Alquiler Dpto Un Dormitorio Con Cochera Centro,270000.0,"Maipú 700, Centro, Rosario, Santa Fe",2,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1945841766-alquiler-dpto-un-dormitorio-con-cochera-centro-_JM#polycard_client=search-nordic&position=38&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Pte Roca 1791 Piso 3,200000.0,"Pte Roca Al 1700, Centro, Rosario, Santa Fe",1,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1456633283-pte-roca-1791-piso-3-_JM#polycard_client=search-nordic&position=39&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Departamento En Alquiler Centro Rosario 1 Dormitorio,220000.0,"Alvear Al 1100, Centro, Rosario, Santa Fe",2,1,39.0,https://departamento.mercadolibre.com.ar/MLA-1456671191-departamento-en-alquiler-centro-rosario-1-dormitorio-_JM#polycard_client=search-nordic&position=40&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Catamarca Al 3000- Alquiler Monoambiente En Rosario,120000.0,"Catamarca Al 3000, Rosario, Santa Fe",1,1,22.0,https://departamento.mercadolibre.com.ar/MLA-1457374839-catamarca-al-3000-alquiler-monoambiente-en-rosario-_JM#polycard_client=search-nordic&position=41&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Catamarca Al 2700 Alquiler Departamento 1 Dormitorio En Rosario,200000.0,"Catamarca Al 2700, Rosario, Santa Fe",2,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1457424967-catamarca-al-2700-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=42&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Departamento Centrico Amueblado,399000.0,"SAN Lorenzo Al 1700 - Dpto Amoblado, Centro, Rosario, Santa Fe",4,1,70.0,https://departamento.mercadolibre.com.ar/MLA-1942588270-departamento-centrico-amueblado-_JM#polycard_client=search-nordic&position=43&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
"Departamento, Un Dormitorio, Moderno, Zona De Facultades, Balcón.",220000.0,"Santa Fé Al 2782, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1944712888-departamento-un-dormitorio-moderno-zona-de-facultades-balcon-_JM#polycard_client=search-nordic&position=44&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Catamarca Al 2700 Alquiler Departamento 1 Dormitorio En Rosario,200000.0,"Catamarca Al 2700, Rosario, Santa Fe",2,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1457399177-catamarca-al-2700-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=45&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Santiago 1434 - 1 Dormi - Posibilidad Cochera,350000.0,"Santiago 1434, Centro, Rosario, Santa Fe",2,1,45.0,https://departamento.mercadolibre.com.ar/MLA-1945542168-santiago-1434-1-dormi-posibilidad-cochera-_JM#polycard_client=search-nordic&position=46&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Alquiler Departamento Un Dormitorio A Estrenar,320000.0,"Avenida Ovidio Lagos 100, Centro, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1456355985-alquiler-departamento-un-dormitorio-a-estrenar-_JM#polycard_client=search-nordic&position=47&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
Departamento En Alquiler 1 Ambiente Echesortu Rosario,180000.0,"Cafferata Al 1000, Rosario, Santa Fe",1,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1457560651-departamento-en-alquiler-1-ambiente-echesortu-rosario-_JM#polycard_client=search-nordic&position=48&search_layout=grid&type=item&tracking_id=a33056d2-9147-4d19-9a20-0c4148e054f1
En Alquiler Departamento De Un Dormitorio Zona Facultades!,320000.0,"Av. Francia Al 800, Rosario, Santa Fe",2,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1943926940-en-alquiler-departamento-de-un-dormitorio-zona-facultades-_JM#polycard_client=search-nordic&position=1&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
1 Dormitorio Con Balcón Y Terraza Propia,330000.0,"Balcarce 1158 - 7º 02, Centro, Rosario, Santa Fe",2,1,39.0,https://departamento.mercadolibre.com.ar/MLA-1457248143-1-dormitorio-con-balcon-y-terraza-propia-_JM#polycard_client=search-nordic&position=2&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento Monoambiente En Alquiler Catamarca 1700,200000.0,"Catamarca Al 1700, Centro, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1457145899-departamento-monoambiente-en-alquiler-catamarca-1700-_JM#polycard_client=search-nordic&position=4&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento A Metros Del Parque España,350000.0,"Mitre Al 200, Rosario, Santa Fe",1,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1457200767-departamento-a-metros-del-parque-espana-_JM#polycard_client=search-nordic&position=5&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Buenos Aires Y Pellegrini. 1 Dormitorio Con Cocina Separada,150000.0,"Buenos Aires Al 1600, Centro, Rosario, Santa Fe",3,1,40.0,https://departamento.mercadolibre.com.ar/MLA-1457533943-buenos-aires-y-pellegrini-1-dormitorio-con-cocina-separada-_JM#polycard_client=search-nordic&position=6&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Santiago Al 800 Alquiler Monoambiente En Lourdes Rosario,240000.0,"Santiago Al 800, Rosario, Santa Fe",1,1,22.0,https://departamento.mercadolibre.com.ar/MLA-1941221354-santiago-al-800-alquiler-monoambiente-en-lourdes-rosario-_JM#polycard_client=search-nordic&position=7&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento Con Opción Cochera - Echesortu,350000.0,"3 DE Febrero 4059 - 4 Piso A, Rosario, Santa Fe",2,1,46.0,https://departamento.mercadolibre.com.ar/MLA-1457539221-departamento-con-opcion-cochera-echesortu-_JM#polycard_client=search-nordic&position=8&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
San Juan Al 3000 Alquiler Monoambiente En Rosario,170000.0,"SAN Juan AL 3000, Rosario, Santa Fe",1,1,22.0,https://departamento.mercadolibre.com.ar/MLA-1457682765-san-juan-al-3000-alquiler-monoambiente-en-rosario-_JM#polycard_client=search-nordic&position=9&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento 1 Dormitorio - Urquiza 2000- Centro Rosario | Venta,320000.0,"Urquiza 2097, Centro, Rosario, Santa Fe",2,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1457668631-departamento-1-dormitorio-urquiza-2000-centro-rosario-venta-_JM#polycard_client=search-nordic&position=10&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
"Venta Rosario, Alberdi, Monoambiente Externo Con Balcon Terraza Uso Exclusivo 70 M2",200000.0,"Gurruchaga Al 700, Alberdi, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1944764940-venta-rosario-alberdi-monoambiente-externo-con-balcon-terraza-uso-exclusivo-70-m2-_JM#polycard_client=search-nordic&position=11&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler Monoambiente Arroyito,150000.0,"Juan B. Justo 1300, Arroyito, Rosario, Santa Fe",1,1,24.0,https://departamento.mercadolibre.com.ar/MLA-1944272780-alquiler-monoambiente-arroyito-_JM#polycard_client=search-nordic&position=12&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento Nuevo. Sin Expensas. A 50mts De Av. San Martin. Impecable.,155000.0,"Garibaldi 872, Rosario, Santa Fe",1,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1456989229-departamento-nuevo-sin-expensas-a-50mts-de-av-san-martin-impecable-_JM#polycard_client=search-nordic&position=13&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento En Barrio Martin,200000.0,"SAN Juan Al 500, Martin, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1457753333-departamento-en-barrio-martin-_JM#polycard_client=search-nordic&position=14&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler Departamento Monoambiente En Echesortu - Mendoza 3500 Rosario,170000.0,"Mendoza 3556, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1456355813-alquiler-departamento-monoambiente-en-echesortu-mendoza-3500-rosario-_JM#polycard_client=search-nordic&position=15&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Brown Al1700 Alquiler Departamento 1 Dormitorio En Rosario,300000.0,"Brown Al 1700, Centro, Rosario, Santa Fe",2,1,31.0,https://departamento.mercadolibre.com.ar/MLA-1940506992-brown-al1700-alquiler-departamento-1-dormitorio-en-rosario-_JM#polycard_client=search-nordic&position=16&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Impuestos Incluidos.un Dormitorio Con Patio.,220000.0,"Necochea Al 2300, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1940537524-impuestos-incluidosun-dormitorio-con-patio-_JM#polycard_client=search-nordic&position=17&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
San Martin 1619 - Dpto Monoambiente.,170000.0,"San Martin 1650, Centro, Rosario, Santa Fe",1,1,21.0,https://departamento.mercadolibre.com.ar/MLA-1944848268-san-martin-1619-dpto-monoambiente-_JM#polycard_client=search-nordic&position=19&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento En Rosario,190000.0,"Rosario - Maipu 741 6B, Centro, Rosario, Santa Fe",1,1,20.0,https://departamento.mercadolibre.com.ar/MLA-1941182750-departamento-en-rosario-_JM#polycard_client=search-nordic&position=20&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler Monoambiente Con Cocina Separada,180000.0,"Pueyrredón 500, Centro, Rosario, Santa Fe",1,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1457701845-alquiler-monoambiente-con-cocina-separada-_JM#polycard_client=search-nordic&position=21&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento - Martin,230000.0,"Zeballos Al 600, Martin, Rosario, Santa Fe",2,1,35.0,https://departamento.mercadolibre.com.ar/MLA-1940524826-departamento-martin-_JM#polycard_client=search-nordic&position=22&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento - Macrocentro,140000.0,"Necochea Al 2300, Rosario, Santa Fe",1,1,25.0,https://departamento.mercadolibre.com.ar/MLA-1456388983-departamento-macrocentro-_JM#polycard_client=search-nordic&position=23&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler | Monoambiente Con Patio Y Parrillero | Pichincha 86 Bis,229000.0,"Pichincha Bis 86, Alberto Olmedo, Rosario, Santa Fe",1,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1944850834-alquiler-monoambiente-con-patio-y-parrillero-pichincha-86-bis-_JM#polycard_client=search-nordic&position=24&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler | Monoambiente A Estrenar | Pichincha Bis 86,220000.0,"Pichincha Bis 86, Alberto Olmedo, Rosario, Santa Fe",1,1,33.0,https://departamento.mercadolibre.com.ar/MLA-1944764710-alquiler-monoambiente-a-estrenar-pichincha-bis-86-_JM#polycard_client=search-nordic&position=25&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
"Av. Francia 1100 - Monoambiente En Alquiler - Rosario, Echesortu",160000.0,"Av. Francia Y San Juan, Rosario, Santa Fe",1,1,31.0,https://departamento.mercadolibre.com.ar/MLA-1941617898-av-francia-1100-monoambiente-en-alquiler-rosario-echesortu-_JM#polycard_client=search-nordic&position=26&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Cafferata Al 1900 Alquiler Monoambiente En Rosario,110000.0,"Cafferata AL 1900, Rosario, Santa Fe",1,1,19.0,https://departamento.mercadolibre.com.ar/MLA-1942082158-cafferata-al-1900-alquiler-monoambiente-en-rosario-_JM#polycard_client=search-nordic&position=27&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
3 De Febrero 1366 - Dpto Monoambiente.,140000.0,"3 De Febrero 1350, Centro, Rosario, Santa Fe",1,1,20.0,https://departamento.mercadolibre.com.ar/MLA-1943845794-3-de-febrero-1366-dpto-monoambiente-_JM#polycard_client=search-nordic&position=28&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento - Pichincha-estrenar,250000.0,"Ov. Lagos Al 400, Alberto Olmedo, Rosario, Santa Fe",1,1,38.0,https://departamento.mercadolibre.com.ar/MLA-1944723910-departamento-pichincha-estrenar-_JM#polycard_client=search-nordic&position=29&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler Depto 2 Dorm. Zona Parque España,330000.0,"MORENO 365, Centro, Rosario, Santa Fe",5,1,50.0,https://departamento.mercadolibre.com.ar/MLA-1457246169-alquiler-depto-2-dorm-zona-parque-espana-_JM#polycard_client=search-nordic&position=30&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Pte Roca 231,300000.0,"PTE ROCA 231, Rosario, Santa Fe",2,1,38.0,https://departamento.mercadolibre.com.ar/MLA-1457636673-pte-roca-231-_JM#polycard_client=search-nordic&position=31&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento - Centro,150000.0,"San Lorenzo Al 1800, Rosario, Santa Fe",1,1,26.0,https://departamento.mercadolibre.com.ar/MLA-1457528173-departamento-centro-_JM#polycard_client=search-nordic&position=32&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Departamento - Macrocentro,170000.0,"Cafferata Y Rioja, Rosario, Santa Fe",2,1,32.0,https://departamento.mercadolibre.com.ar/MLA-1944768490-departamento-macrocentro-_JM#polycard_client=search-nordic&position=33&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Montevideo Al 3200 - Alquiler Monoambiente En Rosario,140000.0,"Montevideo AL 3200, Rosario, Santa Fe",1,1,36.0,https://departamento.mercadolibre.com.ar/MLA-1456375869-montevideo-al-3200-alquiler-monoambiente-en-rosario-_JM#polycard_client=search-nordic&position=34&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler | Monoambiente | Buenos Aires 2071,170000.0,"Buenos Aires 2071, República De La Sexta, Rosario, Santa Fe",1,1,30.0,https://departamento.mercadolibre.com.ar/MLA-1457200235-alquiler-monoambiente-buenos-aires-2071-_JM#polycard_client=search-nordic&position=35&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
"Av. Francia 1100 - Monoambiente En Alquiler - Rosario, Echesortu",220000.0,"Av. Francia Y San Juan, Rosario, Santa Fe",2,1,31.0,https://departamento.mercadolibre.com.ar/MLA-1942721418-av-francia-1100-monoambiente-en-alquiler-rosario-echesortu-_JM#polycard_client=search-nordic&position=36&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
Alquiler | Corrientes 2280 | Monoambiente,120000.0,"Corrientes 2280, Alberto Olmedo, Rosario, Santa Fe",1,1,27.0,https://departamento.mercadolibre.com.ar/MLA-1944726590-alquiler-corrientes-2280-monoambiente-_JM#polycard_client=search-nordic&position=37&search_layout=grid&type=item&tracking_id=5fb594eb-3acc-4083-8405-e05a97cf45b7
